"No.","Time","Source","Destination","Protocol","Length","Info"
"310","2.779764","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"311","2.779764","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"312","2.779764","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"313","2.780241","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"314","2.780664","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"315","2.780664","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"316","2.780664","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"317","2.781795","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"318","2.781895","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"319","2.781895","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"320","2.781895","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"321","2.783082","172.217.13.110","192.168.2.212","UDP","96","443  >  56832 Len=54"
"322","2.783082","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"323","2.783082","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"324","2.783476","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"325","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"326","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"327","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"328","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"329","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"330","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"331","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"332","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"333","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"334","2.791769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"335","2.791907","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"336","2.792036","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"337","2.792384","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"338","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"339","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"340","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"341","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"342","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"343","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"344","2.792860","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"345","2.795293","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"346","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"347","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"348","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"349","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"350","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"351","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"352","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"353","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"354","2.798332","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"355","2.798332","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"356","2.807224","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"357","2.807224","172.217.13.110","192.168.2.212","UDP","1292","443  >  56832 Len=1250"
"358","2.807224","172.217.13.110","192.168.2.212","UDP","1292","443  >  56832 Len=1250"
"359","2.807224","172.217.13.110","192.168.2.212","UDP","788","443  >  56832 Len=746"
"360","2.807224","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"361","2.807224","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"362","2.807224","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"363","2.807224","172.217.13.110","192.168.2.212","UDP","486","443  >  56832 Len=444"
"364","2.807224","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"365","2.807224","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"366","2.807337","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"367","2.807441","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"368","2.807528","172.217.13.110","192.168.2.212","UDP","1084","443  >  56832 Len=1042"
"369","2.807528","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"370","2.807528","172.217.13.110","192.168.2.212","UDP","381","443  >  56832 Len=339"
"371","2.807528","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"372","2.807528","172.217.13.110","192.168.2.212","UDP","863","443  >  56832 Len=821"
"373","2.807528","172.217.13.110","192.168.2.212","UDP","482","443  >  56832 Len=440"
"374","2.807528","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"375","2.807528","172.217.13.110","192.168.2.212","UDP","991","443  >  56832 Len=949"
"376","2.807528","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"377","2.807528","172.217.13.110","192.168.2.212","UDP","846","443  >  56832 Len=804"
"378","2.807817","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"379","2.808249","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"380","2.808249","172.217.13.110","192.168.2.212","UDP","1292","443  >  56832 Len=1250"
"381","2.808249","172.217.13.110","192.168.2.212","UDP","406","443  >  56832 Len=364"
"382","2.808249","172.217.13.110","192.168.2.212","UDP","1269","443  >  56832 Len=1227"
"383","2.808249","172.217.13.110","192.168.2.212","UDP","1284","443  >  56832 Len=1242"
"384","2.809052","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"385","2.809415","192.168.2.212","184.150.37.140","UDP","81","59814  >  443 Len=39"
"386","2.809854","172.217.13.110","192.168.2.212","UDP","1292","443  >  56832 Len=1250"
"387","2.809854","172.217.13.110","192.168.2.212","UDP","1292","443  >  56832 Len=1250"
"388","2.809854","172.217.13.110","192.168.2.212","UDP","1292","443  >  56832 Len=1250"
"389","2.810420","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"390","2.820892","172.217.13.110","192.168.2.212","UDP","531","443  >  56832 Len=489"
"391","2.820892","172.217.13.110","192.168.2.212","UDP","71","443  >  56832 Len=29"
"392","2.820892","172.217.13.110","192.168.2.212","UDP","245","443  >  56832 Len=203"
"393","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"394","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"395","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"396","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"397","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"398","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"399","2.820892","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"400","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"401","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"402","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"403","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"404","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"405","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"406","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"407","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"408","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"409","2.821441","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"410","2.822487","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"411","2.822802","192.168.2.212","172.217.13.110","UDP","75","56832  >  443 Len=33"
"412","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"413","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"414","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"415","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"416","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"417","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"418","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"419","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"420","2.824930","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"421","2.825268","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"422","2.825330","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"423","2.825360","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"424","2.825394","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"425","2.825903","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"426","2.825903","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"427","2.825903","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"428","2.827823","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"429","2.827823","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"430","2.827823","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"431","2.828203","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"432","2.828597","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"433","2.828597","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"434","2.828597","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"435","2.829762","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"436","2.830017","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"437","2.830137","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"438","2.830137","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"439","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"440","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"441","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"442","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"443","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"444","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"445","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"446","2.835850","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"447","2.836208","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"448","2.836208","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"449","2.836208","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"450","2.836230","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"451","2.836399","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"452","2.837769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"453","2.837769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"454","2.837769","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"455","2.839504","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"456","2.839504","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"457","2.839832","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"458","2.840396","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"459","2.840396","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"460","2.840396","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"461","2.843723","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"462","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"463","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"464","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"465","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"466","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"467","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"468","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"469","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"470","2.845560","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"471","2.848103","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"472","2.848103","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"473","2.848103","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"474","2.848103","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"475","2.848103","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"476","2.848600","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"477","2.850455","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"478","2.850455","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"479","2.850455","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"480","2.850778","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"481","2.851566","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"482","2.851566","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"483","2.851566","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"484","2.852226","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"485","2.852367","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"486","2.852367","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"487","2.854222","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"488","2.854222","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"489","2.854222","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"490","2.854529","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"491","2.857350","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"492","2.857350","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"493","2.857350","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"494","2.857350","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"495","2.857350","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"496","2.857350","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"497","2.857636","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"498","2.858049","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"499","2.858049","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"500","2.858049","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"501","2.859490","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"502","2.859490","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"503","2.859742","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"504","2.861729","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"505","2.861729","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"506","2.861729","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"507","2.862130","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"508","2.864295","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"509","2.864295","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"510","2.864295","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"511","2.864295","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"512","2.864295","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"513","2.864295","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"514","2.864726","192.168.2.212","184.150.37.140","UDP","77","59814  >  443 Len=35"
"515","2.866143","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
