"No.","Time","Source","Destination","Protocol","Length","Info"
"18799","28.245670","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18800","28.245755","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18801","28.245845","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18802","28.247243","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18803","28.247243","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18804","28.247243","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18805","28.247486","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18806","28.248578","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18807","28.248669","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18808","28.248784","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18809","28.250728","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18810","28.250728","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18811","28.250728","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18812","28.251571","192.168.2.20","184.150.37.140","UDP","81","59673  >  443 Len=39"
"18813","28.252753","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18814","28.252753","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18815","28.252753","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18816","28.253092","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18817","28.253751","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18818","28.253751","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18819","28.253751","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18820","28.254336","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18821","28.255140","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18822","28.255140","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18823","28.255140","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18824","28.256057","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18825","28.256057","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18826","28.257078","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"18827","28.259183","192.168.2.13","239.255.255.250","UDP","506","1082  >  8082 Len=464"
"18828","28.259183","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18829","28.259183","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18830","28.259183","172.217.13.174","192.168.2.20","UDP","113","443  >  50989 Len=71"
"18831","28.259183","172.217.13.174","192.168.2.20","UDP","67","443  >  50989 Len=25"
"18832","28.259183","184.150.37.140","192.168.2.20","UDP","67","443  >  59673 Len=25"
"18833","28.259183","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18834","28.259770","192.168.2.20","172.217.13.174","UDP","81","50989  >  443 Len=39"
"18835","28.262067","192.168.2.20","172.217.13.174","UDP","75","50989  >  443 Len=33"
"18836","28.262223","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18837","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18838","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18839","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18840","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18841","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18842","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18843","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18844","28.262658","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18845","28.263479","172.217.13.174","192.168.2.20","UDP","67","443  >  50989 Len=25"
"18846","28.263742","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18847","28.263955","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18848","28.265045","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18849","28.265045","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18850","28.265045","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18851","28.266692","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18852","28.266783","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18853","28.266783","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18854","28.266783","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18855","28.266892","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18856","28.269445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18857","28.269445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18858","28.269445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18859","28.269445","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18860","28.269629","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18861","28.269675","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18862","28.269675","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18863","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18864","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18865","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18866","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18867","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18868","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18869","28.273051","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18870","28.273392","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18871","28.279356","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18872","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18873","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18874","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18875","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18876","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18877","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18878","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18879","28.280408","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18880","28.281631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18881","28.281631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18882","28.281631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18883","28.281914","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18884","28.281984","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18885","28.284682","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18886","28.284682","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18887","28.284682","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18888","28.284682","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18889","28.284682","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18890","28.284973","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18891","28.284985","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18892","28.284985","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18893","28.284985","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18894","28.284985","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18895","28.287478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18896","28.287478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18897","28.287478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18898","28.287478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18899","28.287478","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18900","28.287577","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"18901","28.287698","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18902","28.290212","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18903","28.290212","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18904","28.290311","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18905","28.290311","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18906","28.290498","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18907","28.291463","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18908","28.291463","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18909","28.291463","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18910","28.291463","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18911","28.291840","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18912","28.292784","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18913","28.292987","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18914","28.293122","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18915","28.293234","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18916","28.294269","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18917","28.294269","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18918","28.294269","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18919","28.294433","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18920","28.295660","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18921","28.295660","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18922","28.295856","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18923","28.297222","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18924","28.297222","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18925","28.297222","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18926","28.297428","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18927","28.298746","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18928","28.298746","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18929","28.298746","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18930","28.298944","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18931","28.300179","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18932","28.300179","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18933","28.300179","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18934","28.300494","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"18935","28.301569","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18936","28.301569","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18937","28.301569","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18938","28.301792","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18939","28.303025","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18940","28.303025","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18941","28.303234","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18942","28.304461","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18943","28.304561","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18944","28.304561","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18945","28.304624","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18946","28.306008","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18947","28.306008","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18948","28.306008","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18949","28.306198","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18950","28.311338","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"18951","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18952","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18953","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18954","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18955","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18956","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18957","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18958","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18959","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18960","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18961","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18962","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18963","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18964","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18965","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18966","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18967","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18968","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18969","28.317364","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18970","28.317982","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18971","28.328242","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"18972","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18973","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18974","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18975","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18976","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18977","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18978","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18979","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18980","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18981","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18982","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18983","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18984","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18985","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18986","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18987","28.332315","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18988","28.333859","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18989","28.334207","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18990","28.334207","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18991","28.334207","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18992","28.337323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18993","28.337323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18994","28.337323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18995","28.337323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18996","28.337323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18997","28.337323","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"18998","28.337651","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"18999","28.338924","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19000","28.338924","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19001","28.338994","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19002","28.338994","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19003","28.339092","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"19004","28.339891","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19005","28.339891","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19006","28.339891","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19007","28.340287","192.168.2.20","184.150.37.140","UDP","76","59673  >  443 Len=34"
"19008","28.342982","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"19009","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19010","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19011","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19012","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19013","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19014","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19015","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19016","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19017","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19018","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19019","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19020","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19021","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19022","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19023","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19024","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19025","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19026","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19027","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19028","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19029","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19030","28.347293","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19031","28.347744","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19032","28.347919","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19033","28.351660","192.168.2.20","184.150.37.140","UDP","78","59673  >  443 Len=36"
"19034","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19035","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19036","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19037","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19038","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19039","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19040","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19041","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19042","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19043","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19044","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19045","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19046","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19047","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19048","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19049","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19050","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19051","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19052","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19053","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19054","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19055","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19056","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19057","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19058","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19059","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19060","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19061","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19062","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19063","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19064","28.362348","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19065","28.362915","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19066","28.363087","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19067","28.363196","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19068","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19069","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19070","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19071","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19072","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19073","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19074","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19075","28.366225","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19076","28.366429","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19077","28.366429","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19078","28.366429","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19079","28.366445","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19080","28.366554","192.168.2.20","184.150.37.140","UDP","82","59673  >  443 Len=40"
"19081","28.367933","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19082","28.367933","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19083","28.369370","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19084","28.369431","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19085","28.369431","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19086","28.369482","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19087","28.370978","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19088","28.370978","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19089","28.370978","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19090","28.371123","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19091","28.372427","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19092","28.372427","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19093","28.372427","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19094","28.372577","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19095","28.375625","192.168.2.20","184.150.37.140","UDP","77","59673  >  443 Len=35"
"19096","28.376631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19097","28.376631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19098","28.376631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19099","28.376631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19100","28.376631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19101","28.376631","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19102","28.376789","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19103","28.376789","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
"19104","28.378324","184.150.37.140","192.168.2.20","UDP","1292","443  >  59673 Len=1250"
